1,1,blank
2,1,blank
3,1,blank
4,1,blank
5,1,blank
6,1,blank
7,1,blank
8,1,blank
9,1,blank
10,1,blank
11,1,blank
12,1,blank
13,1,blank
14,1,blank
15,1,blank
16,1,blank
17,1,blank
18,1,blank
19,1,blank
20,1,blank
21,1,blank
22,1,blank
23,1,blank
24,1,blank
25,1,blank
26,1,blank
27,1,blank
28,1,blank
29,1,blank
30,1,blank
31,1,blank
32,1,blank
33,1,blank
34,1,blank
35,1,blank
36,1,blank
37,1,blank
38,1,blank
39,1,blank
40,1,blank
41,1,blank
42,1,blank
43,1,blank
44,1,blank
45,1,blank
46,1,blank
47,1,blank
48,1,blank
49,1,blank
50,1,blank
51,1,blank
52,1,blank
53,1,blank
54,1,blank
55,1,blank
56,1,blank
57,1,blank
58,1,blank
59,1,blank
60,1,blank
61,1,blank
62,1,blank
63,1,blank
64,1,blank
65,1,blank
66,1,blank
67,1,blank
68,1,blank
69,1,blank
70,1,blank
71,1,blank
72,1,blank
73,1,blank
74,1,blank
75,1,blank
76,1,blank
77,1,blank
78,1,blank
79,1,blank
80,1,blank
81,1,blank
82,1,blank
83,1,blank
84,1,blank
85,1,blank
86,1,blank
87,1,blank
88,1,blank
89,1,blank
90,1,blank
91,1,blank
92,1,blank
93,1,blank
94,1,blank
95,1,blank
96,1,blank
97,1,blank
98,1,blank
99,1,blank
100,1,blank
101,1,blank
102,1,blank
103,1,blank
104,1,blank
105,1,blank
106,1,blank
107,1,blank
108,1,blank
109,1,blank
110,1,blank
111,1,blank
112,1,blank
113,1,blank
114,1,blank
115,1,blank
116,1,blank
117,1,blank
118,1,blank
119,1,blank
120,1,blank
121,1,blank
122,1,blank
123,1,blank
124,1,blank
125,1,blank
126,1,blank
127,1,blank
128,1,blank
129,1,blank
130,1,blank
131,1,blank
132,1,blank
133,1,blank
134,1,blank
135,1,blank
136,1,blank
137,1,blank
138,1,blank
139,1,blank
140,1,blank
141,1,blank
142,1,blank
143,1,blank
144,1,blank
145,1,blank
146,1,blank
147,1,blank
148,1,blank
149,1,blank
150,1,blank
151,1,blank
152,1,blank
153,1,blank
154,1,blank
155,1,blank
156,1,blank
157,1,blank
158,1,blank
159,1,blank
160,1,blank
161,1,blank
162,1,blank
163,1,blank
164,1,blank
165,1,blank
166,1,blank
167,1,blank
168,1,blank
169,1,blank
170,1,blank
171,1,blank
172,1,blank
173,1,blank
174,1,blank
175,1,blank
176,1,blank
177,1,blank
178,1,blank
179,1,blank
180,1,blank
181,1,blank
182,1,blank
183,1,blank
184,1,blank
185,1,blank
186,1,blank
187,1,blank
188,1,blank
189,1,blank
190,1,blank
191,1,blank
192,1,blank
193,1,blank
194,1,blank
195,1,blank
196,1,blank
197,1,blank
198,1,blank
199,1,blank
200,1,blank
201,1,blank
202,1,blank
203,1,blank
204,1,blank
205,1,blank
206,1,blank
207,1,blank
208,1,blank
209,1,blank
210,1,blank
211,1,blank
212,1,blank
213,1,blank
214,1,blank
215,1,blank
216,1,blank
217,1,blank
218,1,blank
219,1,blank
220,1,blank
221,1,blank
222,1,blank
223,1,blank
224,1,blank
225,1,blank
226,1,blank
227,1,blank
228,1,blank
229,1,blank
230,1,blank
231,1,blank
232,1,blank
233,1,blank
234,1,blank
235,1,blank
236,1,blank
237,1,blank
238,1,blank
239,1,blank
240,1,blank
241,1,blank
242,1,blank
243,1,blank
244,1,blank
245,1,blank
246,1,blank
247,1,blank
248,1,blank
249,1,blank
250,1,blank
251,1,blank
252,1,blank
253,1,blank
254,1,blank
255,1,blank
256,1,blank
257,1,blank
258,1,blank
259,1,blank
260,1,blank
261,1,blank
262,1,blank
263,1,blank
264,1,blank
265,1,blank
266,1,blank
267,1,blank
268,1,blank
269,1,blank
270,1,blank
271,1,blank
272,1,blank
273,1,blank
274,1,blank
275,1,blank
276,1,blank
277,1,blank
278,1,blank
279,1,blank
280,1,blank
281,1,blank
282,1,blank
283,1,blank
284,1,blank
285,1,blank
286,1,blank
287,1,blank
288,1,blank
289,1,blank
290,1,blank
291,1,blank
292,1,blank
293,1,blank
294,1,blank
295,1,blank
296,1,blank
297,1,blank
298,1,blank
299,1,blank
300,1,blank
301,1,blank
302,1,blank
303,1,blank
304,1,blank
305,1,blank
306,1,blank
307,1,blank
308,1,blank
309,1,blank
310,1,blank
311,1,blank
312,1,blank
313,1,blank
314,1,blank
315,1,blank
316,1,blank
317,1,blank
318,1,blank
319,1,blank
320,1,blank
321,1,blank
322,1,blank
323,1,blank
324,1,blank
325,1,blank
326,1,blank
327,1,blank
328,1,blank
329,1,blank
330,1,blank
331,1,blank
332,1,blank
333,1,blank
334,1,blank
335,1,blank
336,1,blank
337,1,blank
338,1,blank
339,1,blank
340,1,blank
341,1,blank
342,1,blank
343,1,blank
344,1,blank
345,1,blank
346,1,blank
347,1,blank
348,1,blank
349,1,blank
350,1,blank
351,1,blank
352,1,blank
353,1,blank
354,1,blank
355,1,blank
356,1,blank
357,1,blank
358,1,blank
359,1,blank
360,1,blank
361,1,blank
362,1,blank
363,1,blank
364,1,blank
365,1,blank
366,1,blank
367,1,blank
368,1,blank
369,1,blank
370,1,blank
371,1,blank
372,1,blank
373,1,blank
374,1,blank
375,1,blank
376,1,blank
377,1,blank
378,1,blank
379,1,blank
380,1,blank
381,1,blank
382,1,blank
383,1,blank
384,1,blank
385,1,blank
386,1,blank
387,1,blank
388,1,blank
389,1,blank
390,1,blank
391,1,blank
392,1,blank
393,1,blank
394,1,blank
395,1,blank
396,1,blank
397,1,blank
398,1,blank
399,1,blank
400,1,blank
401,1,blank
402,1,blank
403,1,blank
404,1,blank
405,1,blank
406,1,blank
407,1,blank
408,1,blank
409,1,blank
410,1,blank
411,1,blank
412,1,blank
413,1,blank
414,1,blank
415,1,blank
416,1,blank
417,1,blank
418,1,blank
419,1,blank
420,1,blank
421,1,blank
422,1,blank
423,1,blank
424,1,blank
425,1,blank
426,1,blank
427,1,blank
428,1,blank
429,1,blank
430,1,blank
431,1,blank
432,1,blank
433,1,blank
434,1,blank
435,1,blank
436,1,blank
437,1,blank
438,1,blank
439,1,blank
440,1,blank
441,1,blank
442,1,blank
443,1,blank
444,1,blank
445,1,blank
446,1,blank
447,1,blank
448,1,blank
449,1,blank
450,1,blank
451,1,blank
452,1,blank
453,1,blank
454,1,blank
455,1,blank
456,1,blank
457,1,blank
458,1,blank
459,1,blank
460,1,blank
461,1,blank
462,1,blank
463,1,blank
464,1,blank
465,1,blank
466,1,blank
467,1,blank
468,1,blank
469,1,blank
470,1,blank
471,1,blank
472,1,blank
473,1,blank
474,1,blank
475,1,blank
476,1,blank
477,1,blank
478,1,blank
479,1,blank
480,1,blank
481,1,blank
482,1,blank
483,1,blank
484,1,blank
485,1,blank
486,1,blank
487,1,blank
488,1,blank
489,1,blank
490,1,blank
491,1,blank
492,1,blank
493,1,blank
494,1,blank
495,1,blank
496,1,blank
497,1,blank
498,1,blank
499,1,blank
500,1,blank
501,1,blank
502,1,blank
503,1,blank
504,1,blank
505,1,blank
506,1,blank
507,1,blank
508,1,blank
509,1,blank
510,1,blank
511,1,blank
512,1,blank
513,1,blank
514,1,blank
515,1,blank
577,2,error
578,2,error
579,2,error
580,2,error
581,2,error
582,2,error
583,2,error
584,2,error
585,2,error
586,2,error
587,2,error
588,2,error
589,2,error
590,2,error
591,2,error
592,2,error
593,2,error
594,2,error
595,2,error
596,2,error
597,2,error
598,2,error
599,2,error
600,2,error
601,2,error
602,2,error
603,2,error
604,2,error
605,2,error
606,2,error
607,2,error
608,2,error
609,2,error
610,2,error
611,2,error
612,2,error
613,2,error
614,2,error
615,2,error
616,2,error
617,2,error
618,2,error
619,2,error
620,2,error
621,2,error
622,2,error
623,2,error
624,2,error
625,2,error
626,2,error
627,2,error
628,2,error
629,2,error
630,2,error
631,2,error
632,2,error
633,2,error
634,2,error
635,2,error
636,2,error
637,2,error
638,2,error
639,2,error
640,2,error
641,2,error
642,2,error
643,2,error
644,2,error
645,2,error
646,2,error
647,2,error
648,2,error
649,2,error
650,2,error
651,2,error
652,2,error
653,2,error
654,2,error
655,2,error
656,2,error
657,2,error
658,2,error
659,2,error
660,2,error
661,2,error
662,2,error
663,2,error
664,2,error
665,2,error
666,2,error
667,2,error
668,2,error
669,2,error
670,2,error
671,2,error
672,2,error
673,2,error
674,2,error
675,2,error
676,2,error
677,2,error
678,2,error
679,2,error
680,2,error
681,2,error
682,2,error
683,2,error
684,2,error
685,2,error
686,2,error
687,2,error
688,2,error
689,2,error
690,2,error
691,2,error
692,2,error
693,2,error
694,2,error
695,2,error
696,2,error
697,2,error
698,2,error
699,2,error
700,2,error
701,2,error
702,2,error
703,2,error
704,2,error
705,2,error
706,2,error
707,2,error
708,2,error
709,2,error
710,2,error
711,2,error
712,2,error
713,2,error
714,2,error
715,2,error
716,2,error
717,2,error
718,2,error
719,2,error
720,2,error
721,2,error
722,2,error
723,2,error
724,2,error
725,2,error
726,2,error
727,2,error
728,2,error
729,2,error
730,2,error
731,2,error
732,2,error
733,2,error
734,2,error
735,2,error
736,2,error
737,2,error
738,2,error
739,2,error
740,2,error
741,2,error
742,2,error
743,2,error
744,2,error
745,2,error
746,2,error
747,2,error
748,2,error
749,2,error
750,2,error
751,2,error
752,2,error
753,2,error
754,2,error
755,2,error
756,2,error
757,2,error
758,2,error
759,2,error
760,2,error
761,2,error
762,2,error
763,2,error
764,2,error
765,2,error
766,2,error
767,2,error
768,2,error
769,2,error
770,2,error
771,2,error
772,2,error
773,2,error
774,2,error
775,2,error
776,2,error
777,2,error
778,2,error
779,2,error
780,2,error
781,2,error
782,2,error
783,2,error
784,2,error
785,2,error
786,2,error
787,2,error
788,2,error
789,2,error
790,2,error
791,2,error
792,2,error
793,2,error
794,2,error
795,2,error
796,2,error
797,2,error
798,2,error
799,2,error
800,2,error
801,2,error
802,2,error
803,2,error
804,2,error
805,2,error
806,2,error
807,2,error
808,2,error
809,2,error
810,2,error
811,2,error
812,2,error
813,2,error
814,2,error
815,2,error
816,2,error
817,2,error
818,2,error
819,2,error
820,2,error
821,2,error
822,2,error
823,2,error
824,2,error
825,2,error
826,2,error
827,2,error
828,2,error
829,2,error
830,2,error
831,2,error
832,2,error
833,2,error
834,2,error
835,2,error
836,2,error
837,2,error
838,2,error
839,2,error
840,2,error
841,2,error
842,2,error
843,2,error
844,2,error
845,2,error
846,2,error
847,2,error
848,2,error
849,2,error
850,2,error
851,2,error
852,2,error
853,2,error
854,2,error
855,2,error
856,2,error
857,2,error
858,2,error
859,2,error
860,2,error
861,2,error
862,2,error
863,2,error
864,2,error
865,2,error
866,2,error
867,2,error
868,2,error
869,2,error
870,2,error
871,2,error
872,2,error
873,2,error
874,2,error
875,2,error
876,2,error
877,2,error
878,2,error
879,2,error
880,2,error
881,2,error
882,2,error
883,2,error
884,2,error
885,2,error
886,2,error
887,2,error
888,2,error
889,2,error
890,2,error
891,2,error
892,2,error
893,2,error
894,2,error
895,2,error
896,2,error
897,2,error
898,2,error
899,2,error
900,2,error
901,2,error
902,2,error
903,2,error
904,2,error
905,2,error
906,2,error
907,2,error
908,2,error
909,2,error
910,2,error
911,2,error
912,2,error
913,2,error
914,2,error
915,2,error
916,2,error
917,2,error
918,2,error
919,2,error
920,2,error
921,2,error
922,2,error
923,2,error
924,2,error
925,2,error
926,2,error
927,2,error
928,2,error
929,2,error
930,2,error
931,2,error
932,2,error
933,2,error
934,2,error
935,2,error
936,2,error
937,2,error
938,2,error
939,2,error
940,2,error
941,2,error
942,2,error
943,2,error
944,2,error
945,2,error
946,2,error
947,2,error
948,2,error
949,2,error
950,2,error
951,2,error
952,2,error
953,2,error
954,2,error
955,2,error
956,2,error
957,2,error
958,2,error
959,2,error
960,2,error
961,2,error
962,2,error
963,2,error
964,2,error
965,2,error
966,2,error
967,2,error
968,2,error
969,2,error
970,2,error
971,2,error
972,2,error
973,2,error
974,2,error
975,2,error
976,2,error
977,2,error
978,2,error
979,2,error
980,2,error
981,2,error
982,2,error
983,2,error
984,2,error
985,2,error
986,2,error
987,2,error
988,2,error
989,2,error
990,2,error
991,2,error
992,2,error
993,2,error
994,2,error
995,2,error
996,2,error
997,2,error
998,2,error
999,2,error
1000,2,error
1001,2,error
1002,2,error
1003,2,error
1004,2,error
1005,2,error
1006,2,error
1007,2,error
1008,2,error
1009,2,error
1010,2,error
1011,2,error
1012,2,error
1013,2,error
1014,2,error
1015,2,error
1016,2,error
1017,2,error
1018,2,error
1019,2,error
1020,2,error
1021,2,error
1022,2,error
1023,2,error
1024,2,error
1025,2,error
1026,2,error
1027,2,error
1028,2,error
1029,2,error
1030,2,error
1031,2,error
1032,2,error
1033,2,error
1034,2,error
1035,2,error
1036,2,error
1037,2,error
1038,2,error
1039,2,error
1040,2,error
1041,2,error
1042,2,error
1043,2,error
1044,2,error
1045,2,error
1046,2,error
1047,2,error
1048,2,error
1049,2,error
1050,2,error
1051,2,error
1052,2,error
1053,2,error
1054,2,error
1055,2,error
1056,2,error
1057,2,error
1058,2,error
1059,2,error
1060,2,error
1061,2,error
1062,2,error
1063,2,error
1064,2,error
1065,2,error
1066,2,error
1067,2,error
1068,2,error
1069,2,error
1070,2,error
1071,2,error
1072,2,error
1073,2,error
1074,2,error
1075,2,error
1076,2,error
1077,2,error
1078,2,error
1079,2,error
1080,2,error
1081,2,error
1082,2,error
1083,2,error
1084,2,error
1085,2,error
1086,2,error
1087,2,error
1088,2,error
1089,2,error
1090,2,error
1091,2,error
1092,2,error
1093,2,error
1094,2,error
1095,2,error
1096,2,error
1097,2,error
1098,2,error
1099,2,error
1100,2,error
1101,2,error
1102,2,error
1103,2,error
1104,2,error
1105,2,error
1106,2,error
1107,2,error
1108,2,error
1109,2,error
1110,2,error
1111,2,error
1112,2,error
1113,2,error
1114,2,error
1115,2,error
1116,2,error
1117,2,error
1118,2,error
1119,2,error
1120,2,error
1121,2,error
1122,2,error
1123,2,error
1124,2,error
1125,2,error
1126,2,error
1127,2,error
1128,2,error
1129,2,error
1130,2,error
1131,2,error
1132,2,error
1133,2,error
1134,2,error
516,3,valid
517,3,valid
518,3,valid
519,3,valid
520,3,valid
521,3,valid
522,3,valid
523,3,valid
524,3,valid
525,3,valid
526,3,valid
527,3,valid
528,3,valid
529,3,valid
530,3,valid
531,3,valid
532,3,valid
533,3,valid
534,3,valid
535,3,valid
536,3,valid
537,3,valid
538,3,valid
539,3,valid
540,3,valid
541,3,valid
542,3,valid
543,3,valid
544,3,valid
545,3,valid
546,3,valid
547,3,valid
548,3,valid
549,3,valid
550,3,valid
551,3,valid
552,3,valid
553,3,valid
554,3,valid
555,3,valid
556,3,valid
557,3,valid
558,3,valid
559,3,valid
560,3,valid
561,3,valid
562,3,valid
563,3,valid
564,3,valid
565,3,valid
566,3,valid
567,3,valid
568,3,valid
569,3,valid
570,3,valid
571,3,valid
572,3,valid
573,3,valid
574,3,valid
575,3,valid
576,3,valid
